Key,Datetime,Home,Away,Spread,APts,HPts,AFD,HFD,AFum,HFum,AFumL,HFumL,APY,HPY,APA,HPA,API,HPI,APS,HPS,APSY,HPSY,ARA,HRA,ARY,HRY,ADaysSLG,HDaysSLG,Aqb_relinquished,Hqb_relinquished,Arb_relinquished,Hrb_relinquished,Awrte_relinquished,Hwrte_relinquished,Aqb_val_lost,Hqb_val_lost,Arb_val_lost,Hrb_val_lost,Awrte_val_lost,Hwrte_val_lost,Anon_key_relinquished,Hnon_key_relinquished,AZDiff,H_LWGAdv,Turf,Grass,Hybrid,Roof_Open,Roof_Fixed,Roof_Retract
20140914CAR,2014-09-14 13:04:00,CAR,DET,17,35.38908069672547,16.708381198231038,5.0,4.75,0.25,0.25,0.0,0.0,295.61183521353985,207.10968758334465,39.93530586892331,30.684947930557442,0.06491480242964215,0.2598194083608186,0.25,0.25,1.25,2.25,28.430856732149298,30.236774384508237,99.92556875897044,116.03903349930354,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,-1.0,0,1,0,1,0,0
20140915IND,2014-09-15 20:31:00,IND,PHI,-3,29.522046934308822,28.835967834359067,6.0,6.0,0.75,0.25,0.5,0.0,253.17344196757074,274.71079539561185,38.862240327928454,41.160132565935314,0.3472651593135917,0.5940359469531055,1.25,0.75,11.75,4.0,30.201317110209114,26.7552641795735,125.43356121635925,109.53421716722778,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0,-1.0,1,0,0,0,0,1
20140918ATL,2014-09-18 20:26:00,ATL,TAM,42,19.60309599509629,30.219643042981023,7.0,9.4,0.8,0.2,0.2,0.2,201.30653057881042,298.6684584094745,31.017755096468402,42.7780764015791,0.7156873033909943,0.6527958512234648,0.8,0.6000000000000001,5.0,4.4,27.45880333411916,25.378279232279368,125.08222167177453,107.6588150098159,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,-1.0,1,0,0,0,1,0
20140921NWE,2014-09-21 13:02:00,NWE,OAK,7,14.95373019088196,31.15931920259123,6.6000000000000005,7.2,1.0,0.8,0.4,0.4,200.16795471746167,243.52291777687435,32.46132578624361,41.22048629614573,0.6150258652055339,0.05060687816965315,0.4,1.0,3.6,6.000000000000001,24.09454977104742,27.66014030054535,96.11457351180823,109.39091195354477,7.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.295240355230248,0.0,0.0,0.0,3,-1.0,1,0,0,1,0,0
20140921DET,2014-09-21 13:02:00,DET,GNB,12,28.62508070436365,29.711264557380378,8.8,8.2,0.8,0.8,0.2,0.4,256.16176011498237,287.0894681708319,39.02696001916373,41.54824469513865,0.2608316359242623,0.25193184194371376,1.4000000000000001,1.0,10.0,8.600000000000001,25.704117871272622,26.34468538571944,99.07676616327201,93.94045500717635,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1,-1.0,1,0,0,0,1,0
20140921PHI,2014-09-21 13:02:00,PHI,WAS,3,28.600321935744773,29.61763754744706,10.4,9.600000000000001,0.6000000000000001,0.6000000000000001,0.4,0.4,247.91171099429016,268.7387535740566,36.78528516571503,38.48979226234277,0.07675595050952244,0.47781212745087337,1.2000000000000002,1.0,11.2,9.4,32.53987732764245,29.56105368816729,147.3092026296759,125.74684897308741,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.84387149784392,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3,-1.0,0,0,1,1,0,0
20140921MIA,2014-09-21 16:25:00,MIA,KAN,-19,23.424621956856342,30.03430920794624,8.600000000000001,9.600000000000001,0.2,0.8,0.0,0.6000000000000001,232.28149731874137,245.6869138776735,37.44691621979023,42.014485646278914,0.6782958619173172,0.4506353534442065,1.2000000000000002,1.0,6.4,8.0,28.38380927243144,28.28813317131844,117.99476027080433,117.27286561356985,7.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.281851997167693,0.0,0.0,2.0,2.0,1,0.0,1,0,0,1,0,0
20140921STL,2014-09-21 13:00:00,STL,DAL,-3,24.57997796362181,13.391018440972212,10.4,7.0,0.8,1.2000000000000002,0.4,0.2,231.50560956762448,211.64815990117486,35.85093492793741,30.241359983529144,0.671991025810497,0.6582051890888518,1.4000000000000001,1.4,10.8,8.4,29.542735800314233,27.684334774738918,131.5277827020425,107.74817603580293,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,-2,0.0,1,0,0,0,1,0
20140921CAR,2014-09-21 20:31:00,CAR,PIT,-18,26.362274218660538,18.16670495858483,8.200000000000001,7.800000000000001,0.6000000000000001,0.2,0.4,0.0,281.39288514563447,215.88775006667572,39.53214752427241,31.347958344445956,0.45409657578060697,0.20785552668865492,1.0,1.0,5.800000000000001,7.8,24.98028934256522,28.98941950760659,102.37188072667394,105.23122679944285,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,1,0,1,0,0
20140921BUF,2014-09-21 13:02:00,BUF,SDG,-12,30.056072561838732,22.015253147921637,8.2,5.6,1.0,0.2,0.0,0.0,271.56003020962265,199.07234322881675,40.22667170160377,27.978723871469455,0.25154308690586696,0.36724874021333875,0.2,0.2,1.6,1.2000000000000002,28.31596244733263,31.74723735637804,91.25375590766208,137.65704281645725,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18303666301819702,0.0,0.0,0.0,1.0,1.0,3,0.0,1,0,0,1,0,0
20140921NYG,2014-09-21 13:02:00,NYG,HOU,13,26.49099706332254,18.27423619906617,7.2,8.0,0.6000000000000001,0.4,0.2,0.4,215.70160142909333,220.20006885183057,30.150266904848884,35.13334480863843,0.07940864785982985,0.8967162191316795,0.0,0.8,0.0,7.200000000000001,34.16577511085952,26.054929214401696,134.57753822058686,88.35703989361103,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1,1.0,1,0,0,1,0,0
20140921SEA,2014-09-21 16:25:00,SEA,DEN,6,36.06616000881691,32.69895012551911,8.600000000000001,7.800000000000001,0.4,0.8,0.0,0.4,283.7002732412351,230.4711583908479,40.65004554020585,34.145193065141314,0.04122123074631041,0.06432252311649611,0.4,0.6000000000000001,3.0,4.4,26.346200620112388,29.40556934689354,98.85030403073051,145.036200754808,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1,-1.0,1,0,0,1,0,0
