Key,Datetime,Home,Away,Spread,APts,HPts,AFD,HFD,AFum,HFum,AFumL,HFumL,APY,HPY,APA,HPA,API,HPI,APS,HPS,APSY,HPSY,ARA,HRA,ARY,HRY,AZone,AZoneVal,HZone,HZoneVal,AZDiff,A_DaysSLG,A_LWAwayG,A_LWHomeG,H_DaysSLG,H_LWAwayG,H_LWHomeG,H_LWGAdv,Turf,Grass,Hybrid,Roof_Open,Roof_Fixed,Roof_Retract
20151227SEA,2015-12-27 16:26:00,SEA,STL,-6,14.176470588235293,21.764705882352946,12.11764705882353,17.352941176470587,1.1176470588235297,0.7058823529411764,0.6470588235294119,0.3529411764705882,145.35294117647055,195.76470588235296,24.235294117647054,24.47058823529412,0.6470588235294118,0.4117647058823529,1.0588235294117647,2.411764705882353,7.411764705882352,12.88235294117647,21.529411764705884,26.0,101.23529411764706,121.41176470588235,CST,2,PST,0,-2,10.0,0.0,1.0,7.0,0.0,1.0,0.0,1,0,0,1,0,0
20151227TEN,2015-12-27 13:02:00,TEN,HOU,-28,16.176470588235293,15.823529411764705,17.117647058823525,15.941176470588236,1.1764705882352944,1.2352941176470593,0.411764705882353,0.7647058823529411,199.35294117647058,187.1764705882353,32.470588235294116,27.823529411764707,0.6470588235294119,0.8823529411764706,1.941176470588235,2.8823529411764706,13.764705882352942,19.999999999999996,23.470588235294116,19.58823529411765,84.88235294117649,77.5294117647059,CST,2,CST,2,0,7.0,1.0,0.0,7.0,1.0,0.0,0.0,0,1,0,1,0,0
20151227TAM,2015-12-27 13:03:00,TAM,CHI,-5,17.0,18.294117647058826,16.176470588235297,17.41176470588235,1.1764705882352942,1.1764705882352942,0.5294117647058825,0.588235294117647,192.70588235294116,191.64705882352942,27.823529411764707,27.0,0.5294117647058825,0.7058823529411765,1.6470588235294121,1.4117647058823528,9.76470588235294,9.647058823529413,23.823529411764707,24.0,92.29411764705883,116.52941176470588,CST,2,EST,3,1,7.0,1.0,0.0,10.0,1.0,0.0,0.0,0,1,0,1,0,0
20151227NOR,2015-12-27 16:05:00,NOR,JAX,11,20.1764705882353,20.588235294117645,16.52941176470588,19.29411764705883,1.1176470588235292,0.9411764705882353,0.47058823529411764,0.4117647058823529,210.47058823529414,249.70588235294116,31.76470588235294,34.588235294117645,0.8235294117647056,0.7058823529411764,2.4117647058823533,1.8235294117647054,14.294117647058822,13.235294117647056,19.117647058823536,20.000000000000004,80.94117647058826,75.82352941176474,EST,3,CST,2,-1,7.0,0.0,1.0,6.0,0.0,1.0,0.0,1,0,0,0,1,0
20151227MIN,2015-12-27 20:30:00,MIN,NYG,32,21.941176470588236,17.411764705882355,16.823529411764707,15.647058823529411,1.0588235294117647,1.0588235294117647,0.3529411764705883,0.411764705882353,222.41176470588238,158.05882352941177,32.11764705882352,24.11764705882353,0.6470588235294118,0.47058823529411764,1.2352941176470589,2.2941176470588234,6.999999999999999,17.1764705882353,20.411764705882362,23.941176470588236,77.05882352941178,108.3529411764706,EST,3,CST,2,-1,7.0,0.0,1.0,7.0,0.0,1.0,0.0,1,0,0,1,0,0
20151227MIA,2015-12-27 13:02:00,MIA,IND,-6,16.764705882352942,16.352941176470587,15.941176470588236,14.647058823529417,1.1176470588235294,1.2941176470588238,0.6470588235294119,0.4117647058823529,196.23529411764707,187.64705882352942,32.470588235294116,30.117647058823525,1.0588235294117647,0.6470588235294118,1.9999999999999998,2.2352941176470593,12.23529411764706,21.294117647058826,20.058823529411764,16.764705882352942,71.23529411764704,77.52941176470588,EST,3,EST,3,0,7.0,0.0,1.0,7.0,1.0,0.0,-1.0,1,0,0,1,0,0
20151227DET,2015-12-27 13:03:00,DET,SFO,15,11.882352941176471,17.764705882352942,12.941176470588236,17.0,1.058823529411765,1.0,0.23529411764705882,0.5882352941176471,162.64705882352942,214.47058823529412,26.41176470588235,32.705882352941174,0.6470588235294117,0.8235294117647058,2.88235294117647,2.2352941176470584,17.764705882352942,12.823529411764707,19.647058823529413,17.941176470588236,77.35294117647058,69.47058823529412,PST,0,EST,3,3,7.0,0.0,1.0,6.0,1.0,0.0,-1.0,1,0,0,0,1,0
20151228DEN,2015-12-28 20:30:00,DEN,CIN,3,22.235294117647065,18.11764705882353,16.764705882352942,15.941176470588232,0.8823529411764706,0.7058823529411764,0.41176470588235287,0.23529411764705882,211.1764705882353,200.0,26.058823529411764,31.52941176470589,0.5294117647058824,1.2352941176470589,1.5882352941176474,1.9999999999999998,9.058823529411764,12.705882352941178,23.941176470588236,21.05882352941176,91.29411764705883,82.05882352941177,EST,3,MST,1,-2,8.0,1.0,0.0,8.0,1.0,0.0,0.0,0,1,0,1,0,0
20160103HOU,2016-01-03 13:02:00,HOU,JAX,24,20.55555555555556,17.166666666666664,16.777777777777775,17.222222222222218,1.222222222222222,1.166666666666667,0.4444444444444444,0.4444444444444444,218.05555555555557,199.5,31.94444444444444,32.11111111111111,0.8888888888888886,0.6111111111111113,2.3888888888888893,1.8888888888888886,14.666666666666664,13.277777777777779,18.888888888888893,24.499999999999996,80.05555555555559,87.2777777777778,EST,3,CST,2,-1,7.0,1.0,0.0,7.0,1.0,0.0,0.0,1,0,0,0,0,1
20160103ARI,2016-01-03 16:25:00,ARI,SEA,-30,21.500000000000004,26.833333333333332,17.388888888888886,19.833333333333336,0.9444444444444444,1.2777777777777781,0.4444444444444444,0.6111111111111113,198.94444444444443,245.05555555555554,25.38888888888889,28.833333333333336,0.4444444444444444,0.5555555555555557,2.5,1.3888888888888893,14.166666666666664,8.38888888888889,25.777777777777775,24.388888888888882,117.94444444444443,105.0,PST,0,MST,1,1,7.0,0.0,1.0,7.0,0.0,1.0,0.0,0,1,0,0,0,1
20160103CAR,2016-01-03 16:25:00,CAR,TAM,28,18.444444444444446,25.666666666666664,17.5,18.555555555555557,1.3888888888888888,0.5555555555555556,0.6666666666666665,0.38888888888888895,196.83333333333334,185.2222222222222,27.11111111111111,26.38888888888889,0.7222222222222223,0.5555555555555557,1.3888888888888888,1.611111111111111,9.666666666666668,13.666666666666668,24.055555555555554,27.444444444444443,115.83333333333333,120.61111111111111,EST,3,EST,3,0,7.0,0.0,1.0,7.0,1.0,0.0,-1.0,0,1,0,1,0,0
20160103DEN,2016-01-03 16:25:00,DEN,SDG,7,16.666666666666664,18.22222222222222,18.27777777777778,16.277777777777775,0.9444444444444444,0.7222222222222222,0.6111111111111113,0.2777777777777778,243.55555555555554,204.27777777777777,35.111111111111114,31.944444444444454,0.6666666666666669,1.1666666666666667,2.055555555555555,2.0555555555555554,13.499999999999998,13.222222222222221,20.22222222222222,21.055555555555554,69.33333333333336,83.77777777777777,PST,0,MST,1,1,10.0,1.0,0.0,6.0,0.0,1.0,1.0,0,1,0,1,0,0
20160103CHI,2016-01-03 13:02:00,CHI,DET,-4,18.555555555555557,17.499999999999996,17.499999999999996,16.444444444444446,0.9444444444444444,1.1111111111111112,0.5555555555555556,0.5000000000000001,218.33333333333331,190.49999999999997,32.94444444444444,27.77777777777778,0.7777777777777777,0.5000000000000001,2.222222222222222,1.6111111111111114,13.055555555555555,9.388888888888888,18.5,24.666666666666668,70.44444444444444,96.83333333333334,EST,3,CST,2,-1,7.0,0.0,1.0,7.0,1.0,0.0,-1.0,0,1,0,1,0,0
20160103KAN,2016-01-03 16:26:00,KAN,OAK,6,19.0,21.22222222222222,15.888888888888886,15.555555555555559,1.3888888888888888,0.8333333333333333,0.5555555555555557,0.44444444444444453,206.7777777777778,172.49999999999997,31.77777777777778,24.888888888888882,0.7222222222222224,0.27777777777777773,1.5000000000000002,2.5000000000000004,11.833333333333334,12.722222222222221,19.666666666666664,22.055555555555557,78.2777777777778,103.05555555555554,PST,0,CST,2,2,10.0,0.0,1.0,7.0,0.0,1.0,0.0,0,1,0,1,0,0
20160103IND,2016-01-03 13:02:00,IND,TEN,6,15.277777777777777,16.833333333333336,15.777777777777777,16.166666666666668,1.333333333333334,1.0555555555555556,0.8888888888888887,0.6111111111111113,189.38888888888889,194.66666666666669,29.11111111111111,32.27777777777778,0.8888888888888888,1.0,2.7777777777777777,1.9999999999999998,19.277777777777775,12.055555555555555,19.11111111111111,20.22222222222222,74.8888888888889,72.83333333333331,CST,2,EST,3,1,7.0,0.0,1.0,7.0,1.0,0.0,-1.0,1,0,0,0,0,1
20160103ATL,2016-01-03 13:02:00,ATL,NOR,-3,21.555555555555554,17.888888888888893,19.83333333333334,18.555555555555557,0.8888888888888888,1.3333333333333333,0.38888888888888884,0.6666666666666666,258.16666666666663,225.1111111111111,34.666666666666664,32.49999999999999,0.6666666666666666,0.8888888888888888,1.7777777777777772,1.722222222222222,13.055555555555552,11.833333333333332,20.833333333333336,21.88888888888889,79.11111111111114,84.38888888888887,CST,2,EST,3,1,7.0,0.0,1.0,7.0,0.0,1.0,0.0,1,0,0,0,1,0
20160103NYG,2016-01-03 13:03:00,NYG,PHI,-5,18.999999999999996,21.666666666666664,17.555555555555557,16.72222222222222,1.333333333333333,1.1666666666666667,0.6666666666666667,0.3333333333333334,209.5555555555556,225.16666666666669,32.5,32.222222222222214,0.9444444444444444,0.7777777777777778,1.9999999999999996,1.3888888888888888,13.833333333333332,8.277777777777777,23.111111111111114,20.388888888888896,90.16666666666669,77.83333333333334,EST,3,EST,3,0,8.0,0.0,1.0,7.0,1.0,0.0,-1.0,1,0,0,1,0,0
20160103GNB,2016-01-03 20:30:00,GNB,MIN,-7,19.166666666666668,19.722222222222218,15.722222222222221,16.555555555555557,1.0,1.2777777777777777,0.3888888888888889,0.4444444444444444,157.61111111111111,179.38888888888889,24.166666666666664,29.388888888888882,0.4444444444444444,0.38888888888888895,2.333333333333333,2.333333333333333,17.22222222222223,16.944444444444443,24.833333333333332,22.777777777777782,114.44444444444446,98.55555555555557,CST,2,CST,2,0,7.0,0.0,1.0,7.0,1.0,0.0,-1.0,0,0,1,1,0,0
20160103DAL,2016-01-03 13:03:00,DAL,WAS,-11,19.666666666666664,14.0,16.55555555555555,15.555555555555557,1.3333333333333335,0.8888888888888888,0.6111111111111113,0.5000000000000001,211.33333333333334,169.94444444444446,29.388888888888893,26.666666666666664,0.6111111111111113,1.1111111111111112,1.4444444444444449,1.611111111111111,10.333333333333332,10.166666666666666,21.833333333333332,21.777777777777775,78.88888888888887,99.44444444444446,PST,0,CST,2,2,8.0,1.0,0.0,7.0,1.0,0.0,0.0,1,0,0,0,0,1
20160103CLE,2016-01-03 13:02:00,CLE,PIT,-16,21.944444444444446,14.777777777777777,17.5,15.833333333333334,0.8333333333333333,1.388888888888889,0.33333333333333337,0.8888888888888888,236.33333333333331,200.2777777777778,30.777777777777782,31.277777777777775,1.0555555555555556,0.5555555555555556,1.8333333333333328,2.5555555555555562,12.166666666666668,17.277777777777775,20.499999999999996,19.833333333333332,94.11111111111111,80.16666666666666,EST,3,EST,3,0,7.0,1.0,0.0,7.0,1.0,0.0,0.0,0,1,0,1,0,0
20160103CIN,2016-01-03 13:02:00,CIN,BAL,8,17.333333333333332,21.94444444444445,16.72222222222222,17.055555555555557,0.7222222222222221,0.8888888888888888,0.3888888888888889,0.4444444444444443,221.61111111111106,209.7777777777778,34.44444444444444,26.555555555555554,1.0555555555555556,0.5,1.277777777777778,1.6111111111111114,9.333333333333336,9.333333333333332,20.111111111111107,24.444444444444443,78.83333333333334,92.22222222222223,EST,3,EST,3,0,7.0,0.0,1.0,6.0,1.0,0.0,-1.0,1,0,0,1,0,0
20160103MIA,2016-01-03 13:02:00,MIA,NWE,10,25.27777777777778,16.11111111111111,18.666666666666668,15.055555555555559,0.7222222222222221,1.2222222222222225,0.3888888888888889,0.38888888888888884,247.83333333333337,192.72222222222223,33.55555555555556,30.55555555555555,0.38888888888888884,0.6666666666666667,1.9999999999999996,2.444444444444445,11.722222222222223,22.888888888888893,19.77777777777778,17.22222222222222,74.11111111111111,77.77777777777779,EST,3,EST,3,0,7.0,1.0,0.0,7.0,0.0,1.0,1.0,1,0,0,1,0,0
20160103SFO,2016-01-03 16:25:00,SFO,STL,3,14.666666666666664,12.166666666666668,12.222222222222221,13.333333333333332,1.166666666666667,1.0555555555555558,0.6111111111111113,0.2777777777777778,142.99999999999997,164.77777777777777,24.166666666666664,26.777777777777775,0.6111111111111112,0.611111111111111,1.0,2.8888888888888884,6.999999999999999,18.11111111111111,22.000000000000004,19.833333333333336,101.27777777777779,79.77777777777777,CST,2,PST,0,-2,7.0,1.0,0.0,7.0,1.0,0.0,0.0,0,1,0,1,0,0
20160103BUF,2016-01-03 13:02:00,BUF,NYJ,5,20.55555555555555,19.833333333333332,17.444444444444443,15.499999999999998,0.9444444444444443,1.4444444444444444,0.4444444444444443,0.5,215.50000000000003,175.6111111111111,31.499999999999996,24.277777777777775,0.7222222222222221,0.5000000000000001,1.1666666666666667,2.2222222222222228,6.111111111111112,14.27777777777778,23.944444444444446,25.888888888888882,97.00000000000003,128.83333333333331,EST,3,EST,3,0,7.0,0.0,1.0,7.0,0.0,1.0,0.0,1,0,0,1,0,0
20160109CIN,2016-01-09 20:15:00,CIN,PIT,-2,22.263157894736846,22.052631578947377,17.42105263157895,17.05263157894737,0.8421052631578947,0.894736842105263,0.368421052631579,0.4210526315789473,242.26315789473685,206.47368421052633,31.052631578947373,26.578947368421055,1.1052631578947367,0.4736842105263158,1.7368421052631575,1.6842105263157898,11.526315789473687,9.526315789473683,20.421052631578945,24.578947368421055,90.73684210526316,95.00000000000001,EST,3,EST,3,0,6.0,1.0,0.0,6.0,0.0,1.0,1.0,1,0,0,1,0,0
20160109HOU,2016-01-09 16:35:00,HOU,KAN,-30,21.31578947368421,17.842105263157894,15.947368421052637,17.631578947368418,0.7894736842105263,1.1578947368421055,0.42105263157894746,0.42105263157894735,171.3157894736842,201.73684210526315,24.894736842105257,32.57894736842105,0.3684210526315789,0.6315789473684212,2.4210526315789482,1.8947368421052628,12.526315789473683,12.947368421052634,22.947368421052637,24.842105263157894,107.57894736842104,91.10526315789475,CST,2,CST,2,0,6.0,0.0,1.0,6.0,0.0,1.0,0.0,1,0,0,0,0,1
20160110MIN,2016-01-10 13:05:00,MIN,SEA,-1,22.263157894736846,19.210526315789476,17.63157894736842,15.631578947368421,0.8947368421052632,1.105263157894737,0.42105263157894735,0.4210526315789474,199.4736842105263,154.10526315789474,25.736842105263158,23.894736842105264,0.42105263157894735,0.47368421052631576,2.421052631578948,2.3684210526315788,14.263157894736839,16.736842105263165,26.31578947368421,24.947368421052634,119.36842105263158,116.36842105263159,PST,0,CST,2,2,7.0,1.0,0.0,7.0,1.0,0.0,0.0,1,0,0,1,0,0
20160110WAS,2016-01-10 16:42:00,WAS,GNB,-17,19.368421052631575,20.42105263157895,16.68421052631579,16.684210526315788,1.263157894736842,1.3684210526315792,0.47368421052631576,0.5789473684210528,184.3684210526316,215.52631578947373,30.157894736842103,29.21052631578948,0.42105263157894746,0.5789473684210528,2.4736842105263155,1.4210526315789478,16.94736842105263,10.473684210526315,22.947368421052637,22.578947368421055,97.3684210526316,82.42105263157895,CST,2,PST,0,-2,7.0,0.0,1.0,7.0,1.0,0.0,-1.0,0,1,0,1,0,0
20160116NWE,2016-01-16 16:35:00,NWE,KAN,7,21.749999999999996,24.47368421052632,16.050000000000004,18.315789473684212,0.75,0.7368421052631577,0.4000000000000001,0.368421052631579,171.39999999999998,241.421052631579,24.749999999999993,33.10526315789474,0.39999999999999997,0.3684210526315789,2.4500000000000006,1.9999999999999996,12.749999999999998,11.842105263157896,23.650000000000006,20.15789473684211,109.24999999999999,73.89473684210527,CST,2,EST,3,1,7.0,1.0,0.0,13.0,1.0,0.0,0.0,1,0,0,1,0,0
20160116ARI,2016-01-16 20:15:00,ARI,GNB,6,20.149999999999995,25.736842105263158,17.05,19.631578947368425,1.25,1.2105263157894741,0.49999999999999994,0.5789473684210528,185.4,242.94736842105263,30.449999999999996,29.57894736842106,0.4000000000000001,0.6842105263157896,2.3999999999999995,1.4210526315789478,16.349999999999998,8.36842105263158,23.400000000000006,23.78947368421052,99.55000000000001,100.89473684210526,CST,2,MST,1,-1,6.0,1.0,0.0,13.0,0.0,1.0,1.0,0,1,0,0,0,1
20160117DEN,2016-01-17 16:40:00,DEN,PIT,7,22.05,18.68421052631579,17.6,16.52631578947368,0.8999999999999999,0.8421052631578947,0.4,0.4210526315789474,240.25,208.94736842105266,31.300000000000004,31.894736842105274,1.0999999999999999,1.210526315789474,1.8499999999999994,2.052631578947368,12.850000000000001,12.947368421052632,20.849999999999998,21.631578947368418,94.55,90.42105263157895,EST,3,MST,1,-2,8.0,1.0,0.0,14.0,0.0,1.0,1.0,0,1,0,1,0,0
20160117CAR,2016-01-17 13:06:00,CAR,SEA,7,21.650000000000002,26.31578947368421,17.4,18.789473684210527,0.95,0.6315789473684211,0.39999999999999997,0.4736842105263159,195.94999999999996,188.89473684210526,25.75,26.368421052631582,0.44999999999999996,0.5263157894736844,2.4000000000000004,1.7368421052631577,14.199999999999998,14.947368421052634,26.399999999999995,27.684210526315788,118.24999999999999,120.10526315789474,PST,0,EST,3,3,7.0,1.0,0.0,14.0,0.0,1.0,1.0,0,1,0,1,0,0
20160124DEN,2016-01-24 15:05:00,DEN,NWE,2,24.6,18.9,18.450000000000003,16.649999999999995,0.6999999999999998,0.85,0.35000000000000003,0.4,244.45000000000002,209.25000000000003,33.550000000000004,32.150000000000006,0.35,1.1500000000000001,1.8999999999999995,1.9999999999999998,11.25,12.649999999999999,19.85,22.199999999999996,72.10000000000001,91.35,EST,3,MST,1,-2,8.0,0.0,1.0,7.0,0.0,1.0,0.0,0,1,0,1,0,0
20160124CAR,2016-01-24 18:42:00,CAR,ARI,34,25.75,26.549999999999997,19.650000000000002,18.8,1.2000000000000004,0.7000000000000001,0.5500000000000002,0.45000000000000007,247.2,187.0,30.150000000000006,26.150000000000002,0.7500000000000001,0.5000000000000001,1.5000000000000004,1.6999999999999997,9.000000000000002,14.700000000000001,23.549999999999994,28.349999999999998,97.85,121.3,MST,1,EST,3,2,8.0,0.0,1.0,7.0,0.0,1.0,0.0,0,1,0,1,0,0
20160207CAR,2016-02-07 18:39:00,CAR,DEN,-14,18.95238095238095,27.619047619047613,16.428571428571423,18.904761904761905,0.857142857142857,0.6666666666666667,0.42857142857142855,0.4285714285714286,206.1904761904762,193.5238095238095,32.142857142857146,26.238095238095237,1.0952380952380953,0.523809523809524,2.0476190476190474,1.6666666666666663,13.523809523809522,14.523809523809524,22.571428571428566,28.76190476190476,91.7142857142857,122.76190476190476,MST,1,EST,3,2,14.0,0.0,1.0,14.0,0.0,1.0,0.0,0,1,0,1,0,0
