Date,abbrev,abbrev,offense_score,defense_score,quarter,time,down,goal_distance,down_distance,yards_gained,game_id,play_type,no_play,runner,receiver,sacked_qb,passer,penalty,home_on_offense,fumbled,intercepted
9/25/2017,ARI,DAL,6,0,1,10:06:00,3,25,11,25,201709250crd,pass,0,,BrowJa03,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,7,0,1,8:05:00,1,80,10,4,201709250crd,pass,0,,FitzLa00,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,7,0,1,7:26:00,2,76,6,16,201709250crd,pass,0,,FitzLa00,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,7,0,1,6:46:00,1,60,10,3,201709250crd,run,0,JohnCh04,,,,,1,0,0
9/25/2017,ARI,DAL,7,0,1,6:06:00,2,57,7,6,201709250crd,pass,0,,FitzLa00,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,7,0,1,5:28:00,3,51,1,3,201709250crd,run,0,PalmCa00,,,,,1,0,0
9/25/2017,ARI,DAL,7,0,1,4:46:00,1,48,10,5,201709250crd,run,0,ElliAn00,,,,,1,0,0
9/25/2017,ARI,DAL,7,0,1,4:04:00,2,43,5,0,201709250crd,run,0,JohnCh04,,,,,1,0,0
9/25/2017,ARI,DAL,7,0,1,3:21:00,3,43,5,4,201709250crd,pass,0,,FitzLa00,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,7,0,1,2:45:00,4,39,1,0,201709250crd,run,1,JohnCh04,,,,,1,0,0
9/25/2017,ARI,DAL,7,0,1,2:19:00,1,33,10,-4,201709250crd,run,0,JohnCh04,,,,,1,0,0
9/25/2017,ARI,DAL,7,0,1,1:37:00,2,37,14,5,201709250crd,pass,0,,GresJe00,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,7,0,1,1:03:00,3,32,9,17,201709250crd,pass,0,,ElliAn00,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,7,0,1,0:20:00,1,15,10,0,201709250crd,pass,0,,GresJe00,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,7,0,1,0:16:00,2,15,10,5,201709250crd,pass,0,,FitzLa00,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,7,0,2,15:00:00,3,10,5,10,201709250crd,pass,1,,BrowJa03,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,7,0,2,14:52:00,3,20,15,2,201709250crd,run,0,PalmCa00,,,,,1,0,0
9/25/2017,ARI,DAL,7,0,2,12:34:00,1,56,10,0,201709250crd,pass,0,,NelsJJ00,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,7,0,2,12:30:00,2,56,10,5,201709250crd,run,0,JohnCh04,,,,,1,0,0
9/25/2017,ARI,DAL,7,0,2,11:51:00,3,51,5,5,201709250crd,pass,0,,FitzLa00,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,7,0,2,11:09:00,1,46,10,3,201709250crd,run,0,JohnCh04,,,,,1,0,0
9/25/2017,ARI,DAL,7,0,2,10:24:00,2,43,7,2,201709250crd,pass,0,,GresJe00,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,7,0,2,9:43:00,3,41,5,0,201709250crd,pass,0,,GresJe00,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,7,0,2,4:24:00,1,90,10,-1,201709250crd,run,0,JohnCh04,,,,,1,0,0
9/25/2017,ARI,DAL,7,0,2,3:42:00,2,91,11,3,201709250crd,pass,0,,FitzLa00,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,7,0,2,3:08:00,3,88,8,-7,201709250crd,sack,0,,,PalmCa00,,,1,0,0
9/25/2017,ARI,DAL,7,7,2,1:11:00,1,75,10,-5,201709250crd,sack,1,,,PalmCa00,,,1,0,0
9/25/2017,ARI,DAL,7,7,2,1:06:00,1,70,10,-6,201709250crd,sack,0,,,PalmCa00,,,1,0,0
9/25/2017,ARI,DAL,7,7,2,0:45:00,2,76,16,6,201709250crd,run,0,ElliAn00,,,,,1,0,0
9/25/2017,ARI,DAL,7,7,3,12:15:00,1,93,10,5,201709250crd,run,0,JohnCh04,,,,,1,0,0
9/25/2017,ARI,DAL,7,7,3,11:41:00,2,88,5,-6,201709250crd,sack,0,,,PalmCa00,,,1,0,0
9/25/2017,ARI,DAL,7,7,3,10:59:00,3,94,11,0,201709250crd,pass,0,,GresJe00,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,7,14,3,8:25:00,1,78,10,5,201709250crd,run,0,JohnCh04,,,,,1,0,0
9/25/2017,ARI,DAL,7,14,3,7:46:00,2,73,5,4,201709250crd,pass,0,,JohnCh04,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,7,14,3,7:06:00,3,69,1,4,201709250crd,pass,0,,GresJe00,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,7,14,3,6:39:00,1,65,10,3,201709250crd,run,0,WillKe05,,,,,1,0,0
9/25/2017,ARI,DAL,7,14,3,6:04:00,2,62,7,0,201709250crd,pass,0,,JohnCh04,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,7,14,3,5:59:00,3,62,7,0,201709250crd,pass,0,,BrowJa03,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,7,14,3,4:45:00,1,54,10,37,201709250crd,pass,0,,FitzLa00,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,7,14,3,4:00:00,1,17,10,2,201709250crd,pass,0,,BrowJa03,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,13,14,3,3:21:00,2,15,8,15,201709250crd,pass,0,,FitzLa00,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,14,14,3,1:05:00,1,96,10,3,201709250crd,run,0,JohnCh04,,,,,1,0,0
9/25/2017,ARI,DAL,14,14,3,0:26:00,2,93,7,6,201709250crd,pass,0,,ElliAn00,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,14,14,4,15:00:00,3,87,1,0,201709250crd,pass,0,,BrowJa03,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,14,21,4,11:52:00,1,75,10,0,201709250crd,pass,0,,ElliAn00,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,14,21,4,11:44:00,2,75,10,16,201709250crd,pass,0,,GresJe00,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,14,21,4,11:17:00,1,59,10,0,201709250crd,pass,0,,ElliAn00,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,14,21,4,11:11:00,2,59,10,2,201709250crd,run,0,ElliAn00,,,,,1,0,0
9/25/2017,ARI,DAL,14,21,4,10:49:00,2,67,18,0,201709250crd,pass,0,,NelsJJ00,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,14,21,4,10:39:00,3,67,18,24,201709250crd,pass,0,,FitzLa00,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,14,21,4,10:13:00,1,43,10,5,201709250crd,run,0,ElliAn00,,,,,1,0,0
9/25/2017,ARI,DAL,14,21,4,9:38:00,2,38,5,0,201709250crd,pass,0,,NelsJJ00,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,14,21,4,9:32:00,3,38,5,8,201709250crd,pass,0,,WillCh05,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,14,21,4,8:58:00,1,30,10,5,201709250crd,pass,0,,ElliAn00,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,14,21,4,8:23:00,2,25,5,4,201709250crd,run,0,ElliAn00,,,,,1,0,0
9/25/2017,ARI,DAL,14,21,4,7:41:00,3,21,1,2,201709250crd,run,0,PalmCa00,,,,,1,0,0
9/25/2017,ARI,DAL,14,21,4,6:59:00,1,19,10,0,201709250crd,pass,0,,BrowJa03,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,14,21,4,6:51:00,2,19,10,0,201709250crd,pass,0,,FitzLa00,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,14,21,4,6:45:00,3,19,10,0,201709250crd,pass,0,,GoldBr00,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,17,28,4,4:57:00,1,75,10,0,201709250crd,pass,0,,FitzLa00,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,17,28,4,4:52:00,2,75,10,-5,201709250crd,sack,0,,,PalmCa00,,,1,0,0
9/25/2017,ARI,DAL,17,28,4,4:22:00,3,80,15,0,201709250crd,pass,0,,BrowJa03,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,17,28,4,2:57:00,1,82,5,24,201709250crd,pass,0,,FitzLa00,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,17,28,4,2:24:00,1,58,10,-11,201709250crd,sack,0,,,PalmCa00,,,1,0,0
9/25/2017,ARI,DAL,17,28,4,2:00:00,2,69,21,0,201709250crd,pass,1,,WillCh05,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,17,28,4,1:53:00,1,35,10,11,201709250crd,pass,0,,ElliAn00,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,17,28,4,1:46:00,1,24,10,-7,201709250crd,sack,0,,,PalmCa00,,,1,0,0
9/25/2017,ARI,DAL,17,28,4,1:24:00,2,31,17,21,201709250crd,pass,0,,GoldBr00,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,17,28,4,1:17:00,1,10,10,0,201709250crd,pass,1,,BrowJa03,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,17,28,4,1:11:00,1,5,5,0,201709250crd,pass,0,,GoldBr00,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,17,28,4,1:06:00,2,5,5,0,201709250crd,pass,0,,ElliAn00,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,17,28,4,1:01:00,3,5,5,3,201709250crd,pass,0,,FitzLa00,,PalmCa00,,1,0,0
9/25/2017,ARI,DAL,17,28,4,0:40:00,4,2,2,0,201709250crd,pass,0,,GresJe00,,PalmCa00,,1,0,0
12/3/2017,ARI,LAR,0,3,1,11:41:00,1,75,10,0,201712030crd,pass,0,,NelsJJ00,,GabbBl00,,1,0,1
12/3/2017,ARI,LAR,0,9,1,7:51:00,1,75,10,4,201712030crd,run,0,WillKe05,,,,,1,0,0
12/3/2017,ARI,LAR,0,9,1,7:19:00,2,71,6,0,201712030crd,pass,0,,FitzLa00,,GabbBl00,,1,0,0
12/3/2017,ARI,LAR,0,9,1,6:39:00,3,71,6,4,201712030crd,run,0,GabbBl00,,,,,1,0,0
12/3/2017,ARI,LAR,0,9,1,3:40:00,1,60,10,1,201712030crd,run,0,FostD.01,,,,,1,0,0
12/3/2017,ARI,LAR,0,9,1,3:02:00,2,59,9,0,201712030crd,pass,0,,SealRi00,,GabbBl00,,1,0,0
12/3/2017,ARI,LAR,0,15,1,2:57:00,3,59,9,0,201712030crd,pass,0,,FostD.01,,GabbBl00,,1,0,1
12/3/2017,ARI,LAR,0,16,1,2:45:00,1,75,10,-5,201712030crd,sack,0,,,GabbBl00,,,1,0,0
12/3/2017,ARI,LAR,0,16,1,2:21:00,2,80,15,4,201712030crd,pass,0,,FostD.01,,GabbBl00,,1,0,0
12/3/2017,ARI,LAR,0,16,1,1:36:00,3,76,11,17,201712030crd,pass,0,,SealRi00,,GabbBl00,,1,0,0
12/3/2017,ARI,LAR,0,16,1,0:55:00,1,59,10,3,201712030crd,run,0,WillKe05,,,,,1,0,0
12/3/2017,ARI,LAR,0,16,1,0:21:00,2,56,7,3,201712030crd,run,0,WillKe05,,,,,1,0,0
12/3/2017,ARI,LAR,0,16,2,15:00:00,3,53,4,0,201712030crd,pass,0,,FostD.01,,GabbBl00,,1,0,0
12/3/2017,ARI,LAR,0,16,2,13:45:00,1,67,10,5,201712030crd,run,0,GabbBl00,,,,,1,0,0
12/3/2017,ARI,LAR,0,16,2,13:03:00,2,62,5,7,201712030crd,run,0,WillKe05,,,,,1,0,0
12/3/2017,ARI,LAR,0,16,2,12:20:00,1,55,10,10,201712030crd,run,0,WillKe05,,,,,1,0,0
12/3/2017,ARI,LAR,0,16,2,11:42:00,1,45,10,14,201712030crd,run,0,WillKe05,,,,,1,0,0
12/3/2017,ARI,LAR,0,16,2,11:01:00,1,31,10,2,201712030crd,pass,1,,FitzLa00,,GabbBl00,,1,0,0
12/3/2017,ARI,LAR,0,16,2,10:31:00,1,26,10,9,201712030crd,run,0,WillKe05,,,,,1,0,0
12/3/2017,ARI,LAR,0,16,2,9:53:00,2,17,1,7,201712030crd,run,0,WillKe05,,,,,1,0,0
12/3/2017,ARI,LAR,0,16,2,9:11:00,1,10,10,6,201712030crd,pass,0,,FitzLa00,,GabbBl00,,1,0,0
12/3/2017,ARI,LAR,0,16,2,8:26:00,2,4,4,3,201712030crd,run,0,PennEl00,,,,,1,0,0
12/3/2017,ARI,LAR,6,16,2,7:44:00,3,1,1,1,201712030crd,run,0,PennEl00,,,,,1,0,0
12/3/2017,ARI,LAR,7,16,2,5:53:00,1,70,10,25,201712030crd,run,0,WillKe05,,,,,1,0,0
12/3/2017,ARI,LAR,7,16,2,5:10:00,1,45,10,3,201712030crd,run,0,WillKe05,,,,,1,0,0
12/3/2017,ARI,LAR,7,16,2,4:36:00,2,42,7,0,201712030crd,pass,0,,SealRi00,,GabbBl00,,1,0,0
12/3/2017,ARI,LAR,7,16,2,4:29:00,3,42,7,26,201712030crd,pass,0,,NelsJJ00,,GabbBl00,,1,0,0
12/3/2017,ARI,LAR,7,16,2,4:12:00,1,16,10,1,201712030crd,run,0,WillKe05,,,,,1,0,0
12/3/2017,ARI,LAR,13,16,2,3:30:00,2,15,9,15,201712030crd,pass,0,,FitzLa00,,GabbBl00,,1,0,0
12/3/2017,ARI,LAR,13,19,3,15:00:00,1,75,10,3,201712030crd,run,0,WillKe05,,,,,1,0,0
12/3/2017,ARI,LAR,13,19,3,14:28:00,2,72,7,2,201712030crd,run,0,WillKe05,,,,,1,0,0
12/3/2017,ARI,LAR,13,19,3,13:48:00,3,70,5,13,201712030crd,pass,0,,FitzLa00,,GabbBl00,,1,0,0
12/3/2017,ARI,LAR,13,19,3,13:03:00,1,57,10,-4,201712030crd,sack,0,,,GabbBl00,,,1,0,0
12/3/2017,ARI,LAR,13,19,3,12:23:00,2,61,14,0,201712030crd,pass,0,,NelsJJ00,,GabbBl00,,1,0,0
12/3/2017,ARI,LAR,13,19,3,12:18:00,3,61,14,4,201712030crd,pass,0,,GresJe00,,GabbBl00,,1,0,0
12/3/2017,ARI,LAR,13,19,3,10:04:00,1,79,10,4,201712030crd,run,0,WillKe05,,,,,1,0,0
12/3/2017,ARI,LAR,13,19,3,9:30:00,2,75,6,1,201712030crd,run,0,WillKe05,,,,,1,0,0
12/3/2017,ARI,LAR,13,19,3,8:54:00,3,74,5,-6,201712030crd,sack,0,,,GabbBl00,,,1,0,0
12/3/2017,ARI,LAR,13,26,3,4:57:00,1,82,10,21,201712030crd,pass,0,,GresJe00,,GabbBl00,,1,0,0
12/3/2017,ARI,LAR,13,26,3,4:52:00,2,82,10,4,201712030crd,run,0,FostD.01,,,,,1,0,0
12/3/2017,ARI,LAR,13,26,3,4:18:00,3,78,6,12,201712030crd,pass,0,,FitzLa00,,GabbBl00,,1,0,0
12/3/2017,ARI,LAR,13,26,3,3:37:00,1,66,10,23,201712030crd,pass,1,,NiklTr00,,GabbBl00,,1,0,0
12/3/2017,ARI,LAR,13,26,3,3:10:00,1,76,20,13,201712030crd,pass,0,,GresJe00,,GabbBl00,,1,0,0
12/3/2017,ARI,LAR,13,26,3,2:33:00,2,63,7,20,201712030crd,pass,0,,FitzLa00,,GabbBl00,,1,0,0
12/3/2017,ARI,LAR,13,26,3,1:25:00,1,48,15,16,201712030crd,pass,0,,NelsJJ00,,GabbBl00,,1,0,0
12/3/2017,ARI,LAR,13,26,3,0:51:00,1,32,10,-4,201712030crd,sack,0,,,GabbBl00,,,1,0,0
12/3/2017,ARI,LAR,13,26,3,0:08:00,2,36,14,0,201712030crd,pass,0,,NelsJJ00,,GabbBl00,,1,0,0
12/3/2017,ARI,LAR,13,26,3,0:02:00,3,36,14,0,201712030crd,pass,0,,NelsJJ00,,GabbBl00,,1,0,0
12/3/2017,ARI,LAR,16,26,4,12:55:00,1,55,10,1,201712030crd,run,0,WillKe05,,,,,1,0,0
12/3/2017,ARI,LAR,16,26,4,12:11:00,2,54,9,0,201712030crd,pass,0,,WillCh05,,GabbBl00,,1,0,0
12/3/2017,ARI,LAR,16,26,4,12:05:00,3,54,9,27,201712030crd,pass,0,,SealRi00,,GabbBl00,,1,0,0
12/3/2017,ARI,LAR,16,26,4,11:18:00,1,27,10,0,201712030crd,pass,0,,SealRi00,,GabbBl00,,1,0,0
12/3/2017,ARI,LAR,16,26,4,11:12:00,2,27,10,0,201712030crd,pass,0,,NelsJJ00,,GabbBl00,,1,0,0
12/3/2017,ARI,LAR,16,26,4,11:08:00,3,27,10,0,201712030crd,pass,0,,FostD.01,,GabbBl00,,1,0,0
12/3/2017,ARI,LAR,16,29,4,5:28:00,2,87,17,-6,201712030crd,sack,0,,,GabbBl00,,,1,0,0
12/3/2017,ARI,LAR,16,29,4,4:49:00,3,93,23,0,201712030crd,pass,0,,NelsJJ00,,GabbBl00,,1,0,0
12/3/2017,ARI,LAR,16,32,4,1:55:00,1,75,10,10,201712030crd,pass,0,,FitzLa00,,GabbBl00,,1,0,0
12/3/2017,ARI,LAR,16,32,4,1:36:00,1,65,10,8,201712030crd,pass,0,,FitzLa00,,GabbBl00,,1,0,0
12/3/2017,ARI,LAR,16,32,4,1:18:00,2,57,2,4,201712030crd,pass,0,,FitzLa00,,GabbBl00,,1,0,0
12/3/2017,ARI,LAR,16,32,4,1:02:00,1,53,10,3,201712030crd,run,0,GabbBl00,,,,,1,0,0
12/3/2017,ARI,LAR,16,32,4,0:53:00,2,50,7,-2,201712030crd,sack,0,,,GabbBl00,,,1,0,0
12/3/2017,ARI,LAR,16,32,4,0:29:00,3,52,9,10,201712030crd,pass,0,,FitzLa00,,GabbBl00,,1,0,0
12/3/2017,ARI,LAR,16,32,4,0:09:00,1,42,10,16,201712030crd,pass,0,,FostD.01,,GabbBl00,,1,0,0
12/31/2017,ARI,SEA,0,0,1,14:55:00,1,73,10,8,201712310sea,run,0,WillKe05,,,,,0,0,0
12/31/2017,ARI,SEA,0,0,1,14:19:00,2,65,2,6,201712310sea,pass,0,,WillKe05,,StanDr00,,0,0,0
12/31/2017,ARI,SEA,0,0,1,13:40:00,1,59,10,4,201712310sea,pass,0,,FitzLa00,,StanDr00,,0,0,0
12/31/2017,ARI,SEA,0,0,1,13:01:00,2,55,6,9,201712310sea,run,0,PennEl00,,,,,0,0,0
12/31/2017,ARI,SEA,0,0,1,12:31:00,1,46,10,4,201712310sea,pass,0,,FitzLa00,,StanDr00,,0,0,0
12/31/2017,ARI,SEA,0,0,1,11:52:00,2,42,6,1,201712310sea,pass,0,,FitzLa00,,StanDr00,,0,0,0
12/31/2017,ARI,SEA,0,0,1,11:07:00,3,41,5,6,201712310sea,pass,0,,FitzLa00,,StanDr00,,0,0,0
12/31/2017,ARI,SEA,0,0,1,10:26:00,1,35,10,5,201712310sea,run,0,WillKe05,,,,,0,0,0
12/31/2017,ARI,SEA,0,0,1,9:46:00,2,30,5,5,201712310sea,run,0,WillKe05,,,,,0,0,0
12/31/2017,ARI,SEA,6,0,1,9:05:00,1,25,10,25,201712310sea,pass,0,,BrowJa03,,StanDr00,,0,0,0
12/31/2017,ARI,SEA,7,7,1,8:35:00,1,43,10,10,201712310sea,pass,0,,FitzLa00,,StanDr00,,0,0,0
12/31/2017,ARI,SEA,7,7,1,8:04:00,1,33,10,2,201712310sea,run,0,WillKe05,,,,,0,0,0
12/31/2017,ARI,SEA,7,7,1,7:24:00,2,31,8,0,201712310sea,pass,0,,BrowJa03,,StanDr00,,0,0,0
12/31/2017,ARI,SEA,7,7,1,7:19:00,3,31,8,0,201712310sea,pass,0,,BrowJo02,,StanDr00,,0,0,0
12/31/2017,ARI,SEA,10,7,1,5:27:00,1,75,10,9,201712310sea,run,0,WillKe05,,,,,0,0,0
12/31/2017,ARI,SEA,10,7,1,4:52:00,2,66,1,2,201712310sea,run,0,WillKe05,,,,,0,0,0
12/31/2017,ARI,SEA,10,7,1,4:09:00,2,64,10,1,201712310sea,run,0,WillKe05,,,,,0,0,0
12/31/2017,ARI,SEA,10,7,1,3:27:00,3,63,9,0,201712310sea,pass,0,,FitzLa00,,StanDr00,,0,0,0
12/31/2017,ARI,SEA,10,7,1,1:08:00,1,43,10,7,201712310sea,run,0,WillKe05,,,,,0,0,0
12/31/2017,ARI,SEA,10,7,1,0:32:00,2,36,3,5,201712310sea,run,0,WillKe05,,,,,0,0,0
12/31/2017,ARI,SEA,10,7,2,15:00:00,1,31,10,11,201712310sea,pass,0,,FitzLa00,,StanDr00,,0,0,0
12/31/2017,ARI,SEA,10,7,2,14:27:00,1,20,10,9,201712310sea,run,0,WillKe05,,,,,0,0,0
12/31/2017,ARI,SEA,10,7,2,13:46:00,2,11,1,2,201712310sea,run,0,WillKe05,,,,,0,0,0
12/31/2017,ARI,SEA,10,7,2,13:08:00,1,9,9,5,201712310sea,pass,0,,GresJe00,,StanDr00,,0,0,0
12/31/2017,ARI,SEA,16,7,2,12:23:00,2,4,4,4,201712310sea,run,0,PennEl00,,,,,0,0,0
12/31/2017,ARI,SEA,17,7,2,10:22:00,1,80,10,0,201712310sea,run,0,WillKe05,,,,,0,0,0
12/31/2017,ARI,SEA,17,7,2,9:40:00,2,80,10,-4,201712310sea,run,0,WillKe05,,,,,0,0,0
12/31/2017,ARI,SEA,17,7,2,8:59:00,3,84,14,18,201712310sea,pass,0,,NelsJJ00,,StanDr00,,0,0,0
12/31/2017,ARI,SEA,17,7,2,8:17:00,1,66,10,0,201712310sea,pass,0,,FitzLa00,,StanDr00,,0,0,0
12/31/2017,ARI,SEA,17,7,2,8:13:00,2,66,10,6,201712310sea,run,0,WillKe05,,,,,0,0,0
12/31/2017,ARI,SEA,17,7,2,7:33:00,3,60,4,0,201712310sea,pass,0,,SealRi00,,StanDr00,,0,0,0
12/31/2017,ARI,SEA,17,7,2,5:54:00,1,80,10,5,201712310sea,run,0,WillKe05,,,,,0,0,0
12/31/2017,ARI,SEA,17,7,2,5:14:00,2,75,5,1,201712310sea,run,0,WillKe05,,,,,0,0,0
12/31/2017,ARI,SEA,17,7,2,4:30:00,3,74,4,0,201712310sea,pass,0,,FitzLa00,,StanDr00,,0,0,0
12/31/2017,ARI,SEA,17,7,2,2:23:00,1,74,10,1,201712310sea,run,0,WillKe05,,,,,0,0,0
12/31/2017,ARI,SEA,17,7,2,2:00:00,2,73,9,0,201712310sea,pass,0,,BrowJa03,,StanDr00,,0,0,0
12/31/2017,ARI,SEA,17,7,2,1:55:00,3,73,9,12,201712310sea,pass,0,,FitzLa00,,StanDr00,,0,0,0
12/31/2017,ARI,SEA,17,7,2,1:47:00,1,61,10,7,201712310sea,pass,0,,FitzLa00,,StanDr00,,0,0,0
12/31/2017,ARI,SEA,17,7,2,1:27:00,2,54,3,0,201712310sea,pass,1,,FitzLa00,,StanDr00,,0,0,0
12/31/2017,ARI,SEA,17,7,2,1:22:00,1,32,10,0,201712310sea,pass,0,,BrowJo02,,StanDr00,,0,0,0
12/31/2017,ARI,SEA,17,7,2,1:16:00,2,32,10,0,201712310sea,pass,0,,FitzLa00,,StanDr00,,0,0,0
12/31/2017,ARI,SEA,17,7,2,1:11:00,3,32,10,4,201712310sea,pass,0,,GresJe00,,StanDr00,,0,0,0
12/31/2017,ARI,SEA,20,14,3,8:54:00,1,80,15,0,201712310sea,pass,0,,BrowJa03,,StanDr00,,0,0,1
12/31/2017,ARI,SEA,20,14,3,7:16:00,1,54,10,1,201712310sea,run,0,WillKe05,,,,,0,0,0
12/31/2017,ARI,SEA,20,14,3,6:28:00,2,58,14,15,201712310sea,pass,0,,GresJe00,,StanDr00,,0,0,0
12/31/2017,ARI,SEA,20,14,3,5:49:00,1,43,10,4,201712310sea,run,0,WillKe05,,,,,0,0,0
12/31/2017,ARI,SEA,20,14,3,5:12:00,2,39,6,4,201712310sea,run,0,WillKe05,,,,,0,0,0
12/31/2017,ARI,SEA,20,14,3,4:29:00,3,35,2,0,201712310sea,pass,0,,FostD.01,,StanDr00,,0,0,0
12/31/2017,ARI,SEA,23,14,3,1:47:00,1,89,10,4,201712310sea,run,0,WillKe05,,,,,0,0,0
12/31/2017,ARI,SEA,23,14,3,1:06:00,2,85,6,0,201712310sea,pass,0,,PennEl00,,StanDr00,,0,0,0
12/31/2017,ARI,SEA,23,14,3,0:59:00,3,85,6,0,201712310sea,pass,0,,BrowJo02,,StanDr00,,0,0,0
12/31/2017,ARI,SEA,23,17,4,13:04:00,1,75,10,-3,201712310sea,run,0,WillKe05,,,,,0,0,0
12/31/2017,ARI,SEA,23,17,4,12:19:00,2,78,13,0,201712310sea,pass,1,,FitzLa00,,StanDr00,,0,0,0
12/31/2017,ARI,SEA,23,17,4,12:14:00,1,63,10,2,201712310sea,run,0,PennEl00,,,,,0,0,0
12/31/2017,ARI,SEA,23,17,4,11:36:00,2,61,8,0,201712310sea,pass,0,,BrowJa03,,StanDr00,,0,0,0
12/31/2017,ARI,SEA,23,17,4,11:30:00,3,61,8,0,201712310sea,pass,0,,FitzLa00,,StanDr00,,0,0,0
12/31/2017,ARI,SEA,23,24,4,10:24:00,1,75,10,1,201712310sea,run,0,WillKe05,,,,,0,0,0
12/31/2017,ARI,SEA,23,24,4,9:43:00,2,74,9,0,201712310sea,pass,0,,BrowJo02,,StanDr00,,0,0,0
12/31/2017,ARI,SEA,23,24,4,9:38:00,3,74,9,0,201712310sea,pass,0,,FostD.01,,StanDr00,,0,0,0
12/31/2017,ARI,SEA,23,24,4,7:11:00,1,86,10,-7,201712310sea,sack,0,,,StanDr00,,,0,0,0
12/31/2017,ARI,SEA,23,24,4,6:24:00,2,83,7,0,201712310sea,pass,0,,NiklTr00,,StanDr00,,0,0,0
12/31/2017,ARI,SEA,23,24,4,6:20:00,3,83,7,0,201712310sea,pass,1,,NelsJJ00,,StanDr00,,0,0,0
12/31/2017,ARI,SEA,23,24,4,6:15:00,1,68,10,11,201712310sea,run,0,PennEl00,,,,,0,0,0
12/31/2017,ARI,SEA,23,24,4,5:43:00,1,57,10,4,201712310sea,run,0,PennEl00,,,,,0,0,0
12/31/2017,ARI,SEA,23,24,4,5:07:00,2,53,6,4,201712310sea,run,0,PennEl00,,,,,0,0,0
12/31/2017,ARI,SEA,23,24,4,4:22:00,3,49,2,17,201712310sea,pass,0,,FostD.01,,StanDr00,,0,0,0
12/31/2017,ARI,SEA,23,24,4,4:16:00,1,32,10,3,201712310sea,run,0,PennEl00,,,,,0,0,0
12/31/2017,ARI,SEA,23,24,4,3:52:00,2,29,7,2,201712310sea,run,0,PennEl00,,,,,0,0,0
12/31/2017,ARI,SEA,23,24,4,3:07:00,3,27,5,3,201712310sea,run,0,FostD.01,,,,,0,0,0
11/19/2017,ARI,HOU,0,0,1,14:24:00,2,69,4,9,201711190htx,pass,0,,BrowJo02,,GabbBl00,,0,0,0
11/19/2017,ARI,HOU,0,0,1,14:08:00,1,60,10,13,201711190htx,pass,0,,FitzLa00,,GabbBl00,,0,0,0
11/19/2017,ARI,HOU,0,0,1,13:38:00,1,47,10,7,201711190htx,pass,0,,FitzLa00,,GabbBl00,,0,0,0
11/19/2017,ARI,HOU,0,0,1,12:57:00,2,40,3,7,201711190htx,run,0,PeteAd01,,,,,0,0,0
11/19/2017,ARI,HOU,0,0,1,12:17:00,1,33,10,0,201711190htx,pass,0,,SealRi00,,GabbBl00,,0,0,0
11/19/2017,ARI,HOU,0,0,1,12:11:00,2,33,10,-8,201711190htx,sack,0,,,GabbBl00,,,0,0,0
