"","player","year","proj_air","proj_yac","proj_rush","proj_total"
"242","J.Harper-00-0026355",2017,NA,NA,NA,NA
"243","J.Harper-00-0026355",2018,NA,NA,NA,NA
"244","J.Higgins-00-0025486",2016,NA,NA,NA,NA
"245","J.Higgins-00-0025486",2017,NA,NA,NA,NA
"246","J.Higgins-00-0025486",2018,NA,NA,NA,NA
"247","J.Hill-00-0025463",2016,NA,NA,NA,NA
"248","J.Hill-00-0025463",2017,NA,NA,NA,NA
"249","J.Hill-00-0025463",2018,NA,NA,NA,NA
"250","J.Johnson-00-0026333",2016,NA,NA,NA,NA
"251","J.Johnson-00-0026333",2017,NA,NA,NA,NA
"252","J.Johnson-00-0026333",2018,NA,NA,NA,NA
"253","J.Jones-00-0025460",2016,0.0425053296480601,0.0432655253322911,0.000350318862169783,0.086121173842521
"254","J.Jones-00-0025460",2017,0.00471476976012443,0.00896520381261411,0.000116772954056594,0.0137967465267951
"255","J.Jones-00-0025460",2018,NA,NA,NA,NA
"256","J.Jones-00-0025465",2016,0.612956307690915,0.241416402974873,0,0.854372710665788
"257","J.Jones-00-0025465",2017,0.290513282740412,0.0961890753099582,0,0.386702358050371
"258","J.Jones-00-0025465",2018,0.073076170691697,0.0159182361420961,0,0.0889944068337931
"259","J.Kent-00-0025597",2016,NA,NA,NA,NA
"260","J.Kent-00-0025597",2017,NA,NA,NA,NA
"261","J.Kent-00-0025597",2018,NA,NA,NA,NA
"262","J.Knox-00-0026913",2016,NA,NA,NA,NA
"263","J.Knox-00-0026913",2017,NA,NA,NA,NA
"264","J.Knox-00-0026913",2018,NA,NA,NA,NA
"265","J.Maclin-00-0026995",2016,0.582481393318716,0.522123390864744,0.000418036358974522,1.10502282054243
"266","J.Maclin-00-0026995",2017,0.426828375857727,0.236177693999462,0.000250821815384713,0.663256891672574
"267","J.Maclin-00-0026995",2018,0.286364714384537,0.0587992826483786,8.36072717949043e-05,0.34524760430471
"268","J.Morgan-00-0026314",2016,0.0050959528839571,0.0249111854380939,0,0.030007138322051
"269","J.Morgan-00-0026314",2017,-0.00196739032977259,0.00563593554943821,0,0.00366854521966562
"270","J.Morgan-00-0026314",2018,NA,NA,NA,NA
"271","J.Nelson-00-0026176",2016,0.446893768229432,0.261029961964802,0,0.707923730194234
"272","J.Nelson-00-0026176",2017,0.814866723612537,0.234657439077282,0,1.04952416268982
"273","J.Nelson-00-0026176",2018,0.588830630302138,0.0966062489782884,0,0.685436879280426
"274","J.Reed-00-0021166",2016,NA,NA,NA,NA
"275","J.Reed-00-0021166",2017,NA,NA,NA,NA
"276","J.Reed-00-0021166",2018,NA,NA,NA,NA
"277","J.Simpson-00-0026186",2016,0.0340290628372143,0.00122539139685158,0,0.0352544542340659
"278","J.Simpson-00-0026186",2017,0,0,0,0
"279","J.Simpson-00-0026186",2018,0,0,0,0
"280","J.Standeford-00-0022277",2016,NA,NA,NA,NA
"281","J.Standeford-00-0022277",2017,NA,NA,NA,NA
"282","J.Standeford-00-0022277",2018,NA,NA,NA,NA
"283","J.Urban-00-0021647",2016,NA,NA,NA,NA
"284","J.Urban-00-0021647",2017,NA,NA,NA,NA
"285","J.Urban-00-0021647",2018,NA,NA,NA,NA
"286","K.Britt-00-0027006",2016,0.339995845359663,0.117251422642999,0,0.457247268002662
"287","K.Britt-00-0027006",2017,0.637460868564048,0.190648378712079,0,0.828109247276127
"288","K.Britt-00-0027006",2018,0.384748465578305,0.0980503795874132,0,0.482798845165719
"289","K.Burton-00-0026268",2016,NA,NA,NA,NA
"290","K.Burton-00-0026268",2017,NA,NA,NA,NA
"291","K.Burton-00-0026268",2018,NA,NA,NA,NA
"292","K.Curtis-00-0022001",2016,NA,NA,NA,NA
"293","K.Curtis-00-0022001",2017,NA,NA,NA,NA
"294","K.Curtis-00-0022001",2018,NA,NA,NA,NA
"295","K.Moore-00-0026276",2016,NA,NA,NA,NA
"296","K.Moore-00-0026276",2017,NA,NA,NA,NA
"297","K.Moore-00-0026276",2018,NA,NA,NA,NA
"298","K.Ogletree-00-0026780",2016,0.0159731885535584,0.0112982271420264,0,0.0272714156955849
"299","K.Ogletree-00-0026780",2017,0,0,0,0
"300","K.Ogletree-00-0026780",2018,NA,NA,NA,NA
"301","K.Osgood-00-0021570",2016,0,0,0,0
"302","K.Osgood-00-0021570",2017,0,0,0,0
"303","K.Osgood-00-0021570",2018,NA,NA,NA,NA
"304","K.Walter-00-0021931",2016,NA,NA,NA,NA
"305","K.Walter-00-0021931",2017,NA,NA,NA,NA
"306","K.Walter-00-0021931",2018,NA,NA,NA,NA
"307","K.Washington-00-0022171",2016,NA,NA,NA,NA
"308","K.Washington-00-0022171",2017,NA,NA,NA,NA
"309","K.Washington-00-0022171",2018,NA,NA,NA,NA
"310","L.Coles-00-0018958",2016,NA,NA,NA,NA
"311","L.Coles-00-0018958",2017,NA,NA,NA,NA
"312","L.Coles-00-0018958",2018,NA,NA,NA,NA
"313","L.Evans-00-0022910",2016,NA,NA,NA,NA
"314","L.Evans-00-0022910",2017,NA,NA,NA,NA
"315","L.Evans-00-0022910",2018,NA,NA,NA,NA
"316","L.Fitzgerald-00-0022921",2016,0.466228919857882,0.507432886021749,0,0.973661805879631
