"","player","year","proj_air","proj_yac","proj_rush","proj_total"
"193","J.Norwood-00-0024294",2016,NA,NA,NA,NA
"194","J.Norwood-00-0024294",2017,NA,NA,NA,NA
"195","J.Norwood-00-0024294",2018,NA,NA,NA,NA
"196","J.Snelling-00-0025631",2016,0.00252244600808786,0.00937144946651509,0.000152047576236631,0.0120459430508396
"197","J.Snelling-00-0025631",2017,NA,NA,NA,NA
"198","J.Snelling-00-0025631",2018,NA,NA,NA,NA
"199","J.Stewart-00-0026153",2016,-0.0135529681685518,0.013326770147087,0.312947689056989,0.312721491035525
"200","J.Stewart-00-0026153",2017,0.0264111700874206,0.0242875204482167,0.288149465854773,0.33884815639041
"201","J.Stewart-00-0026153",2018,0.0283614001056588,-0.00167634256785531,0.28237949490498,0.309064552442784
"202","J.Williams-00-0027141",2016,NA,NA,NA,NA
"203","J.Williams-00-0027141",2017,NA,NA,NA,NA
"204","J.Williams-00-0027141",2018,NA,NA,NA,NA
"205","J.Wright-00-0022288",2016,NA,NA,NA,NA
"206","J.Wright-00-0022288",2017,NA,NA,NA,NA
"207","J.Wright-00-0022288",2018,NA,NA,NA,NA
"208","K.Bell-00-0026579",2016,NA,NA,NA,NA
"209","K.Bell-00-0026579",2017,NA,NA,NA,NA
"210","K.Bell-00-0026579",2018,NA,NA,NA,NA
"211","K.Darby-00-0025633",2016,NA,NA,NA,NA
"212","K.Darby-00-0025633",2017,NA,NA,NA,NA
"213","K.Darby-00-0025633",2018,NA,NA,NA,NA
"214","K.Eckel-00-0023251",2016,NA,NA,NA,NA
"215","K.Eckel-00-0023251",2017,NA,NA,NA,NA
"216","K.Eckel-00-0023251",2018,NA,NA,NA,NA
"217","K.Faulk-00-0005091",2016,NA,NA,NA,NA
"218","K.Faulk-00-0005091",2017,NA,NA,NA,NA
"219","K.Faulk-00-0005091",2018,NA,NA,NA,NA
"220","K.Moreno-00-0026988",2016,0.00876819974227719,0.0276187602108458,0.0125392274848409,0.0489261874379638
"221","K.Moreno-00-0026988",2017,0,0,0.0022674564217003,0.0022674564217003
"222","K.Moreno-00-0026988",2018,NA,NA,NA,NA
"223","K.Smith-00-0026204",2016,NA,NA,NA,NA
"224","K.Smith-00-0026204",2017,NA,NA,NA,NA
"225","K.Smith-00-0026204",2018,NA,NA,NA,NA
"226","Ko.Smith-00-0025535",2016,NA,NA,NA,NA
"227","Ko.Smith-00-0025535",2017,NA,NA,NA,NA
"228","Ko.Smith-00-0025535",2018,NA,NA,NA,NA
"229","L.Betts-00-0021184",2016,NA,NA,NA,NA
"230","L.Betts-00-0021184",2017,NA,NA,NA,NA
"231","L.Betts-00-0021184",2018,NA,NA,NA,NA
"232","L.Hamilton-00-0026121",2016,NA,NA,NA,NA
"233","L.Hamilton-00-0026121",2017,NA,NA,NA,NA
"234","L.Hamilton-00-0026121",2018,NA,NA,NA,NA
"235","L.Hilliard-00-0026344",2016,NA,NA,NA,NA
"236","L.Hilliard-00-0026344",2017,NA,NA,NA,NA
"237","L.Hilliard-00-0026344",2018,NA,NA,NA,NA
"238","L.Johnson-00-0021976",2016,NA,NA,NA,NA
"239","L.Johnson-00-0021976",2017,NA,NA,NA,NA
"240","L.Johnson-00-0021976",2018,NA,NA,NA,NA
"241","L.Jordan-00-0020462",2016,NA,NA,NA,NA
"242","L.Jordan-00-0020462",2017,NA,NA,NA,NA
"243","L.Jordan-00-0020462",2018,NA,NA,NA,NA
"244","L.Maroney-00-0024236",2016,NA,NA,NA,NA
"245","L.Maroney-00-0024236",2017,NA,NA,NA,NA
"246","L.Maroney-00-0024236",2018,NA,NA,NA,NA
"247","L.McClain-00-0025524",2016,0,0,0,0
"248","L.McClain-00-0025524",2017,NA,NA,NA,NA
"249","L.McClain-00-0025524",2018,NA,NA,NA,NA
"250","L.McCoy-00-0027029",2016,0.0355211232761809,0.0294676967171367,0.310558827184765,0.375547647178082
"251","L.McCoy-00-0027029",2017,0.038238722037369,0.150137349717604,0.322808719505185,0.511184791260158
"252","L.McCoy-00-0027029",2018,0.0664182828701779,0.051774742751252,0.562508760063799,0.680701785685229
"253","L.Polite-00-0022405",2016,NA,NA,NA,NA
"254","L.Polite-00-0022405",2017,NA,NA,NA,NA
"255","L.Polite-00-0022405",2018,NA,NA,NA,NA
"256","L.Rankin-00-0025841",2016,NA,NA,NA,NA
"257","L.Rankin-00-0025841",2017,NA,NA,NA,NA
"258","L.Rankin-00-0025841",2018,NA,NA,NA,NA
"259","L.Stephens-Howling-00-0026956",2016,0,0,0,0
"260","L.Stephens-Howling-00-0026956",2017,NA,NA,NA,NA
"261","L.Stephens-Howling-00-0026956",2018,NA,NA,NA,NA
"262","L.Tomlinson-00-0020536",2016,NA,NA,NA,NA
"263","L.Tomlinson-00-0020536",2017,NA,NA,NA,NA
"264","L.Tomlinson-00-0020536",2018,NA,NA,NA,NA
"265","L.Washington-00-0024332",2016,-0.0160628131413082,-0.00021708610198052,0,-0.0162798992432887
"266","L.Washington-00-0024332",2017,-0.00535427104710273,-7.23620339935067e-05,0,-0.00542663308109624
"267","L.Washington-00-0024332",2018,NA,NA,NA,NA
"268","L.Weaver-00-0023063",2016,NA,NA,NA,NA
"269","L.Weaver-00-0023063",2017,NA,NA,NA,NA
"270","L.Weaver-00-0023063",2018,NA,NA,NA,NA
"271","L.White-00-0024260",2016,NA,NA,NA,NA
"272","L.White-00-0024260",2017,NA,NA,NA,NA
"273","L.White-00-0024260",2018,NA,NA,NA,NA
"274","M.Barber-00-0023544",2016,NA,NA,NA,NA
"275","M.Barber-00-0023544",2017,NA,NA,NA,NA
"276","M.Barber-00-0023544",2018,NA,NA,NA,NA
"277","M.Bell-00-0024011",2016,NA,NA,NA,NA
"278","M.Bell-00-0024011",2017,NA,NA,NA,NA
"279","M.Bell-00-0024011",2018,NA,NA,NA,NA
"280","M.Bennett-00-0020514",2016,NA,NA,NA,NA
"281","M.Bennett-00-0020514",2017,NA,NA,NA,NA
"282","M.Bennett-00-0020514",2018,NA,NA,NA,NA
"283","M.Bush-00-0025487",2016,0.000194588652356127,0.000531821715133141,-0.000617736737809964,0.000108673629679303
"284","M.Bush-00-0025487",2017,NA,NA,NA,NA
"285","M.Bush-00-0025487",2018,NA,NA,NA,NA
"286","M.Cox-00-0026033",2016,NA,NA,NA,NA
"287","M.Cox-00-0026033",2017,NA,NA,NA,NA
"288","M.Cox-00-0026033",2018,NA,NA,NA,NA
"289","M.Forte-00-0026184",2016,0.0415903903219577,0.0494192403240371,0.358623258542828,0.449632889188822
"290","M.Forte-00-0026184",2017,0.038877172940118,0.0582350109603073,0.289009402919904,0.386121586820329
"291","M.Forte-00-0026184",2018,0.0775976479529163,0.0254645851584968,0.238882488800409,0.341944721911822
"292","M.Goodson-00-0027080",2016,0,0,0,0
"293","M.Goodson-00-0027080",2017,NA,NA,NA,NA
"294","M.Goodson-00-0027080",2018,NA,NA,NA,NA
"295","M.Hart-00-0026342",2016,NA,NA,NA,NA
"296","M.Hart-00-0026342",2017,NA,NA,NA,NA
"297","M.Hart-00-0026342",2018,NA,NA,NA,NA
"298","M.Jones-Drew-00-0024275",2016,0.00132810700677335,0.0123725517863829,0.00647161596613704,0.0201722747592933
"299","M.Jones-Drew-00-0024275",2017,-0.000763772714983552,7.98128479822781e-05,0.00142131167821971,0.000737351811218437
"300","M.Jones-Drew-00-0024275",2018,NA,NA,NA,NA
"301","M.Karney-00-0022796",2016,NA,NA,NA,NA
"302","M.Karney-00-0022796",2017,NA,NA,NA,NA
"303","M.Karney-00-0022796",2018,NA,NA,NA,NA
"304","M.Lawrence-00-0026132",2016,NA,NA,NA,NA
"305","M.Lawrence-00-0026132",2017,NA,NA,NA,NA
"306","M.Lawrence-00-0026132",2018,NA,NA,NA,NA
"307","M.Lynch-00-0025399",2016,-0.0244284691661873,0.0180709281819562,0.235680374176524,0.229322833192293
"308","M.Lynch-00-0025399",2017,-0.010361160413308,0.00277828470211181,0.106224041128614,0.098641165417418
"309","M.Lynch-00-0025399",2018,0.0220875165916838,-0.0238575299700584,0.428934080053523,0.427164066675148
"310","M.Mason-00-0024561",2016,NA,NA,NA,NA
"311","M.Mason-00-0024561",2017,NA,NA,NA,NA
"312","M.Mason-00-0024561",2018,NA,NA,NA,NA
"313","M.Moore-00-0022217",2016,NA,NA,NA,NA
"314","M.Moore-00-0022217",2017,NA,NA,NA,NA
"315","M.Moore-00-0022217",2018,NA,NA,NA,NA
"316","M.Morris-00-0021182",2016,NA,NA,NA,NA
"317","M.Morris-00-0021182",2017,NA,NA,NA,NA
"318","M.Morris-00-0021182",2018,NA,NA,NA,NA
"319","M.Norris-00-0020508",2016,NA,NA,NA,NA
"320","M.Norris-00-0020508",2017,NA,NA,NA,NA
"321","M.Norris-00-0020508",2018,NA,NA,NA,NA
"322","M.Owens-00-0024103",2016,NA,NA,NA,NA
"323","M.Owens-00-0024103",2017,NA,NA,NA,NA
"324","M.Owens-00-0024103",2018,NA,NA,NA,NA
"325","M.Robinson-00-0024315",2016,0,0,0,0
"326","M.Robinson-00-0024315",2017,NA,NA,NA,NA
"327","M.Robinson-00-0024315",2018,NA,NA,NA,NA
"328","M.Tolbert-00-0026069",2016,-0.000762020604940968,0.025561396887856,0.0699410195665821,0.0947403958494972
"329","M.Tolbert-00-0026069",2017,0.0105829267916631,0.0258132843664397,0.053299376026108,0.0896955871842109
"330","M.Tolbert-00-0026069",2018,0.0191462499259889,0.00446377507985764,0.126106198445936,0.149716223451782
"331","M.Turner-00-0022821",2016,NA,NA,NA,NA
"332","M.Turner-00-0022821",2017,NA,NA,NA,NA
"333","M.Turner-00-0022821",2018,NA,NA,NA,NA
"334","N.Tahi-00-0023774",2016,NA,NA,NA,NA
"335","N.Tahi-00-0023774",2017,NA,NA,NA,NA
"336","N.Tahi-00-0023774",2018,NA,NA,NA,NA
"337","O.Mughelli-00-0022143",2016,NA,NA,NA,NA
"338","O.Mughelli-00-0022143",2017,NA,NA,NA,NA
"339","O.Mughelli-00-0022143",2018,NA,NA,NA,NA
"340","P.Cobbs-00-0024172",2016,NA,NA,NA,NA
"341","P.Cobbs-00-0024172",2017,NA,NA,NA,NA
"342","P.Cobbs-00-0024172",2018,NA,NA,NA,NA
"343","P.Hillis-00-0026367",2016,-0.00360666995960953,0.00269904956588645,0.00503964062036051,0.00413202022663742
"344","P.Hillis-00-0026367",2017,-0.0018009601253121,-0.000194642861721076,0.00138774862570657,-0.000607854361326609
"345","P.Hillis-00-0026367",2018,NA,NA,NA,NA
"346","P.Thomas-00-0024813",2016,-0.0417675509926405,0.06645441660636,0.00987849076179943,0.0345653563755189
"347","P.Thomas-00-0024813",2017,-0.00851759984370366,0.0152814392153851,0.00328695684865908,0.0100507962203406
"348","P.Thomas-00-0024813",2018,0.00123922942504352,0.00162792640364238,0,0.0028671558286859
"349","Q.Ganther-00-0024460",2016,NA,NA,NA,NA
"350","Q.Ganther-00-0024460",2017,NA,NA,NA,NA
"351","Q.Ganther-00-0024460",2018,NA,NA,NA,NA
"352","R.Brown-00-0023437",2016,0,0,0.000439672113251813,0.000439672113251813
"353","R.Brown-00-0023437",2017,0,0,0,0
"354","R.Brown-00-0023437",2018,NA,NA,NA,NA
"355","R.Bush-00-0024217",2016,-0.0232509641888112,0.0176107554645855,0.0104825964833752,0.00484238775914953
"356","R.Bush-00-0024217",2017,0.0120911287856072,0.0139628412616855,0.0036831544738147,0.0297371245211075
"357","R.Bush-00-0024217",2018,0.0135491969865081,0.0080024086401794,0,0.0215516056266875
"358","R.Cartwright-00-0021357",2016,NA,NA,NA,NA
"359","R.Cartwright-00-0021357",2017,NA,NA,NA,NA
"360","R.Cartwright-00-0021357",2018,NA,NA,NA,NA
"361","R.Grant-00-0022984",2016,NA,NA,NA,NA
"362","R.Grant-00-0022984",2017,NA,NA,NA,NA
"363","R.Grant-00-0022984",2018,NA,NA,NA,NA
"364","R.Jennings-00-0027155",2016,-0.0229651436917592,0.0413480880779637,0.302044636192491,0.320427580578695
"365","R.Jennings-00-0027155",2017,0.012516293544675,0.10239742428864,0.216838822757349,0.331752540590664
"366","R.Jennings-00-0027155",2018,0.0132240368129989,0.0562621483593519,0.0816170376711473,0.151103222843498
"367","R.Mendenhall-00-0026163",2016,0.00156632750529866,0.0040506218381599,-4.85066003986208e-05,0.00556844274305993
"368","R.Mendenhall-00-0026163",2017,NA,NA,NA,NA
"369","R.Mendenhall-00-0026163",2018,NA,NA,NA,NA
"370","R.Moats-00-0023512",2016,NA,NA,NA,NA
"371","R.Moats-00-0023512",2017,NA,NA,NA,NA
"372","R.Moats-00-0023512",2018,NA,NA,NA,NA
"373","R.Rice-00-0026195",2016,0.00863788303114962,0.011733799616019,-0.011491043314249,0.00888063933291962
"374","R.Rice-00-0026195",2017,NA,NA,NA,NA
"375","R.Rice-00-0026195",2018,NA,NA,NA,NA
"376","R.Williams-00-0017915",2016,NA,NA,NA,NA
"377","R.Williams-00-0017915",2017,NA,NA,NA,NA
"378","R.Williams-00-0017915",2018,NA,NA,NA,NA
"379","S.Gado-00-0023074",2016,NA,NA,NA,NA
"380","S.Gado-00-0023074",2017,NA,NA,NA,NA
"381","S.Gado-00-0023074",2018,NA,NA,NA,NA
"382","S.Greene-00-0026899",2016,0,0,0.0234658607312581,0.0234658607312581
"383","S.Greene-00-0026899",2017,0,0,0.00720606817417967,0.00720606817417967
"384","S.Greene-00-0026899",2018,NA,NA,NA,NA
"385","S.Jackson-00-0022736",2016,-0.000209565594642511,0.00513345622087771,0.0351455741161231,0.0400694647423583
"386","S.Jackson-00-0022736",2017,-0.00121613433579658,0.00124163149908373,0.0117415079864163,0.0117670051497035
"387","S.Jackson-00-0022736",2018,0,0,0,0
"388","S.Morris-00-0019484",2016,NA,NA,NA,NA
